*******************************************************************************
Ephemeris / WWW_USER Fri Oct  7 12:10:29 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: James Webb Space Telescope (spacecraft) (-170) {source: JWST_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Dec-26 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Oct-03 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : LT CORRECTED cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2459584.500000000, A.D. 2022-Jan-05 00:00:00.0000, -3.643801624676872E+07,  1.316807886221902E+08,  5.671335308134167E+07, -2.949651902905079E+01, -6.366517744688347E+00, -2.935572865676345E+00,
2459585.500000000, A.D. 2022-Jan-06 00:00:00.0000, -3.898059276464868E+07,  1.311088471378499E+08,  5.645100887114619E+07, -2.935844420390310E+01, -6.872212528252935E+00, -3.136821267919689E+00,
2459586.500000000, A.D. 2022-Jan-07 00:00:00.0000, -4.151087871374035E+07,  1.304934542375627E+08,  5.617133789602929E+07, -2.921159777365839E+01, -7.372081550864292E+00, -3.336948196168946E+00,
2459587.500000000, A.D. 2022-Jan-08 00:00:00.0000, -4.402809808192580E+07,  1.298351089839260E+08,  5.587442068752524E+07, -2.905599369745368E+01, -7.866546047546809E+00, -3.535955207254025E+00,
2459588.500000000, A.D. 2022-Jan-09 00:00:00.0000, -4.653149677256228E+07,  1.291342640551547E+08,  5.556036041971560E+07, -2.889167557195636E+01, -8.355919466440314E+00, -3.733770166525455E+00,
2459589.500000000, A.D. 2022-Jan-10 00:00:00.0000, -4.902032322400000E+07,  1.283913480432328E+08,  5.522926290142722E+07, -2.871869335089467E+01, -8.840444886744775E+00, -3.930333625482611E+00,
2459590.500000000, A.D. 2022-Jan-11 00:00:00.0000, -5.149383200178776E+07,  1.276067724563353E+08,  5.488123780103058E+07, -2.853709067334445E+01, -9.320281766196755E+00, -4.125597335798544E+00,
2459591.500000000, A.D. 2022-Jan-12 00:00:00.0000, -5.395128007195060E+07,  1.267809375073864E+08,  5.451639961332682E+07, -2.834692458181017E+01, -9.795538273984663E+00, -4.319507043217117E+00,
2459592.500000000, A.D. 2022-Jan-13 00:00:00.0000, -5.639193047719849E+07,  1.259142357592468E+08,  5.413486822670694E+07, -2.814825815216924E+01, -1.026627996181917E+01, -4.512005522959501E+00,
2459593.500000000, A.D. 2022-Jan-14 00:00:00.0000, -5.881505082992042E+07,  1.250070554961390E+08,  5.373676792272616E+07, -2.794115867822675E+01, -1.073254394105160E+01, -4.703039250766428E+00,
2459594.500000000, A.D. 2022-Jan-15 00:00:00.0000, -6.121991654461140E+07,  1.240597832539994E+08,  5.332222751147733E+07, -2.772570393768515E+01, -1.119432989703298E+01, -4.892557835416916E+00,
2459595.500000000, A.D. 2022-Jan-16 00:00:00.0000, -6.360580900788306E+07,  1.230728071658657E+08,  5.289137974101882E+07, -2.750197429779379E+01, -1.165160804217992E+01, -5.080517408472189E+00,
2459596.500000000, A.D. 2022-Jan-17 00:00:00.0000, -6.597201660397367E+07,  1.220465188597194E+08,  5.244436122331403E+07, -2.727004612110872E+01, -1.210432484048312E+01, -5.266873377131122E+00,
2459597.500000000, A.D. 2022-Jan-18 00:00:00.0000, -6.831782832957736E+07,  1.209813177294915E+08,  5.198131253075508E+07, -2.702997299791791E+01, -1.255240502308093E+01, -5.451587234742362E+00,
2459598.500000000, A.D. 2022-Jan-19 00:00:00.0000, -7.064255711607479E+07,  1.198776020796732E+08,  5.150237741299769E+07, -2.678186228798818E+01, -1.299579670761494E+01, -5.634602859139880E+00,
2459599.500000000, A.D. 2022-Jan-20 00:00:00.0000, -7.294550059383874E+07,  1.187357833028384E+08,  5.100770437925513E+07, -2.652573870465686E+01, -1.343441875666092E+01, -5.815877846126440E+00,
2459600.500000000, A.D. 2022-Jan-21 00:00:00.0000, -7.522597186749063E+07,  1.175562760908129E+08,  5.049744645513608E+07, -2.626168184533495E+01, -1.386820335936157E+01, -5.995356134774200E+00,
2459601.500000000, A.D. 2022-Jan-22 00:00:00.0000, -7.748328856833549E+07,  1.163395013519036E+08,  4.997176107773859E+07, -2.598976578559949E+01, -1.429708161870175E+01, -6.172985926226905E+00,
2459602.500000000, A.D. 2022-Jan-23 00:00:00.0000, -7.971677342010610E+07,  1.150858875526606E+08,  4.943080999902606E+07, -2.571006608180995E+01, -1.472097642112307E+01, -6.348714658639189E+00,
2459603.500000000, A.D. 2022-Jan-24 00:00:00.0000, -8.192576088234861E+07,  1.137958656807582E+08,  4.887476020706146E+07, -2.542267526770494E+01, -1.513981935058024E+01, -6.522490955200356E+00,
2459604.500000000, A.D. 2022-Jan-25 00:00:00.0000, -8.410961274299075E+07,  1.124698846365702E+08,  4.830378423805758E+07, -2.512907603952583E+01, -1.555309170741912E+01, -6.694150021071566E+00,
2459605.500000000, A.D. 2022-Jan-26 00:00:00.0000, -8.626774821899694E+07,  1.111084145310528E+08,  4.771806299172021E+07, -2.482656424689593E+01, -1.596156984291154E+01, -6.863878933889054E+00,
2459606.500000000, A.D. 2022-Jan-27 00:00:00.0000, -8.839942554155219E+07,  1.097118808548402E+08,  4.711776736299892E+07, -2.451663443122573E+01, -1.636473464168670E+01, -7.031512756117383E+00,
2459607.500000000, A.D. 2022-Jan-28 00:00:00.0000, -9.050399897106715E+07,  1.082807483784345E+08,  4.650308407137278E+07, -2.419935143132820E+01, -1.676248739553093E+01, -7.196994529243522E+00,
2459608.500000000, A.D. 2022-Jan-29 00:00:00.0000, -9.258085522847070E+07,  1.068154856031614E+08,  4.587419374241685E+07, -2.387487361984036E+01, -1.715473949057895E+01, -7.360297343881180E+00,
2459609.500000000, A.D. 2022-Jan-30 00:00:00.0000, -9.462936830274317E+07,  1.053165730518595E+08,  4.523129002424370E+07, -2.354327526923250E+01, -1.754139894407852E+01, -7.521370004659944E+00,
2459610.500000000, A.D. 2022-Jan-31 00:00:00.0000, -9.664892721751313E+07,  1.037844985672723E+08,  4.457456771537769E+07, -2.320465471087965E+01, -1.792236336288394E+01, -7.680166070624757E+00,
2459611.500000000, A.D. 2022-Feb-01 00:00:00.0000, -9.863892928950474E+07,  1.022197580084683E+08,  4.390422535578294E+07, -2.285911328311364E+01, -1.829754105140870E+01, -7.836643468252744E+00,
2459612.500000000, A.D. 2022-Feb-02 00:00:00.0000, -1.005987822195824E+08,  1.006228560729650E+08,  4.322046515737626E+07, -2.250676659055542E+01, -1.866682664721638E+01, -7.990756330738161E+00,
2459613.500000000, A.D. 2022-Feb-03 00:00:00.0000, -1.025279016380632E+08,  9.899430549540652E+07,  4.252349312201486E+07, -2.214770526484859E+01, -1.903013241939357E+01, -8.142465891371179E+00,
2459614.500000000, A.D. 2022-Feb-04 00:00:00.0000, -1.044257127711696E+08,  9.733462721850328E+07,  4.181351886741246E+07, -2.178205404377035E+01, -1.938736106192901E+01, -8.291727372543644E+00,
2459615.500000000, A.D. 2022-Feb-05 00:00:00.0000, -1.062916500041404E+08,  9.564435024673116E+07,  4.109075560621378E+07, -2.140990294286117E+01, -1.973842012281193E+01, -8.438500569969484E+00,
2459616.500000000, A.D. 2022-Feb-06 00:00:00.0000, -1.081251572775242E+08,  9.392401141148442E+07,  4.035542007564241E+07, -2.103137753945165E+01, -2.008322349835604E+01, -8.582745813846838E+00,
2459617.500000000, A.D. 2022-Feb-07 00:00:00.0000, -1.099256879702707E+08,  9.217415528508130E+07,  3.960773251160017E+07, -2.064657612437050E+01, -2.042167739333133E+01, -8.724421034952183E+00,
2459618.500000000, A.D. 2022-Feb-08 00:00:00.0000, -1.116927007268822E+08,  9.039533361474577E+07,  3.884791234628160E+07, -2.025560591247210E+01, -2.075370318571612E+01, -8.863503518809793E+00,
2459619.500000000, A.D. 2022-Feb-09 00:00:00.0000, -1.134256762007656E+08,  8.858810616528603E+07,  3.807619373457465E+07, -1.985860831200824E+01, -2.107921324871925E+01, -8.999926413822003E+00,
2459620.500000000, A.D. 2022-Feb-10 00:00:00.0000, -1.151240943476023E+08,  8.675303904473771E+07,  3.729280382768126E+07, -1.945568709412922E+01, -2.139812732350787E+01, -9.133666616180639E+00,
2459621.500000000, A.D. 2022-Feb-11 00:00:00.0000, -1.167874485883789E+08,  8.489070557790790E+07,  3.649797594726152E+07, -1.904696349030383E+01, -2.171036504467120E+01, -9.264688277436047E+00,
2459622.500000000, A.D. 2022-Feb-12 00:00:00.0000, -1.184152430762180E+08,  8.300168585068531E+07,  3.569194637838940E+07, -1.863256540271806E+01, -2.201585251925872E+01, -9.392959808421715E+00,
2459623.500000000, A.D. 2022-Feb-13 00:00:00.0000, -1.200069929738026E+08,  8.108656694524002E+07,  3.487495433088750E+07, -1.821262008286918E+01, -2.231450043963396E+01, -9.518444645254787E+00,
2459624.500000000, A.D. 2022-Feb-14 00:00:00.0000, -1.215622247788079E+08,  7.914594300218759E+07,  3.404724177800228E+07, -1.778726061211053E+01, -2.260623420974277E+01, -9.641115064371222E+00,
2459625.500000000, A.D. 2022-Feb-15 00:00:00.0000, -1.230804654874632E+08,  7.718041421251841E+07,  3.320904548071570E+07, -1.735659268676421E+01, -2.289096081970765E+01, -9.760957004144757E+00,
2459626.500000000, A.D. 2022-Feb-16 00:00:00.0000, -1.245612839349626E+08,  7.519059210537733E+07,  3.236062692212036E+07, -1.692079906459623E+01, -2.316859415101271E+01, -9.877899088152335E+00,
2459627.500000000, A.D. 2022-Feb-17 00:00:00.0000, -1.260042329977950E+08,  7.317709191305049E+07,  3.150223028458486E+07, -1.648008437593369E+01, -2.343906472720814E+01, -9.991918840658792E+00,
2459628.500000000, A.D. 2022-Feb-18 00:00:00.0000, -1.274088907547984E+08,  7.114053603365451E+07,  3.063410916857398E+07, -1.603437158398478E+01, -2.370226578349406E+01, -1.010300501872598E+01,
2459629.500000000, A.D. 2022-Feb-19 00:00:00.0000, -1.287748317584603E+08,  6.908155556264426E+07,  2.975651833239418E+07, -1.558388258486088E+01, -2.395814247208033E+01, -1.021112134206403E+01,
2459630.500000000, A.D. 2022-Feb-20 00:00:00.0000, -1.301016492928972E+08,  6.700078643877091E+07,  2.886971571311908E+07, -1.512875627265223E+01, -2.420662419008665E+01, -1.031623735592210E+01,
2459631.500000000, A.D. 2022-Feb-21 00:00:00.0000, -1.313889478302614E+08,  6.489887030036979E+07,  2.797396160459071E+07, -1.466911189143338E+01, -2.444764638580385E+01, -1.041832751390782E+01,
2459632.500000000, A.D. 2022-Feb-22 00:00:00.0000, -1.326363431796175E+08,  6.277645428189494E+07,  2.706951852497659E+07, -1.420509238812458E+01, -2.468114939433937E+01, -1.051736748711669E+01,
2459633.500000000, A.D. 2022-Feb-23 00:00:00.0000, -1.338434606838204E+08,  6.063419107415068E+07,  2.615665222242177E+07, -1.373682405895967E+01, -2.490706811762184E+01, -1.061333201439124E+01,
2459634.500000000, A.D. 2022-Feb-24 00:00:00.0000, -1.350099435616753E+08,  5.847273813570566E+07,  2.523562715032167E+07, -1.326445223135767E+01, -2.512534165720767E+01, -1.070619844117287E+01,
2459635.500000000, A.D. 2022-Feb-25 00:00:00.0000, -1.361354412802086E+08,  5.629275859778028E+07,  2.430671294718183E+07, -1.278811554606483E+01, -2.533591562065599E+01, -1.079594768859742E+01,
2459636.500000000, A.D. 2022-Feb-26 00:00:00.0000, -1.372196171977177E+08,  5.409492061106331E+07,  2.337018000855832E+07, -1.230795190800271E+01, -2.553872751831212E+01, -1.088255748822280E+01,
2459637.500000000, A.D. 2022-Feb-27 00:00:00.0000, -1.382621468666292E+08,  5.187989767341947E+07,  2.242630062871295E+07, -1.182410621721128E+01, -2.573370606282229E+01, -1.096600084554931E+01,
2459638.500000000, A.D. 2022-Feb-28 00:00:00.0000, -1.392627181180722E+08,  4.964836828378803E+07,  2.147534879443316E+07, -1.133671492366548E+01, -2.592080972280041E+01, -1.104626737863652E+01,
2459639.500000000, A.D. 2022-Mar-01 00:00:00.0000, -1.402210297701887E+08,  4.740101670996124E+07,  2.051759893565352E+07, -1.084592205675684E+01, -2.609996787206877E+01, -1.112333544067832E+01,
2459640.500000000, A.D. 2022-Mar-02 00:00:00.0000, -1.411367968005202E+08,  4.513853037792254E+07,  1.955333069074958E+07, -1.035188583352963E+01, -2.627112912924705E+01, -1.119717855199133E+01,
2459641.500000000, A.D. 2022-Mar-03 00:00:00.0000, -1.420097433927218E+08,  4.286160323731252E+07,  1.858282212630915E+07, -9.854732701053202E+00, -2.643423700010303E+01, -1.126778418183557E+01,
2459642.500000000, A.D. 2022-Mar-04 00:00:00.0000, -1.428396070307282E+08,  4.057093352946818E+07,  1.760635383348911E+07, -9.354613151993108E+00, -2.658923516079715E+01, -1.133513277567049E+01,
2459643.500000000, A.D. 2022-Mar-05 00:00:00.0000, -1.436261378801274E+08,  3.826722407029860E+07,  1.662420792332057E+07, -8.851682223187231E+00, -2.673607654437508E+01, -1.139920859455222E+01,
2459644.500000000, A.D. 2022-Mar-06 00:00:00.0000, -1.443690984093725E+08,  3.595118223653862E+07,  1.563666799109325E+07, -8.346067254470350E+00, -2.687470061293266E+01, -1.145999232560042E+01,
2459645.500000000, A.D. 2022-Mar-07 00:00:00.0000, -1.450682636156292E+08,  3.362351969209050E+07,  1.464401902113821E+07, -7.837924196950111E+00, -2.700506841988451E+01, -1.151747168692888E+01,
2459646.500000000, A.D. 2022-Mar-08 00:00:00.0000, -1.457234194747197E+08,  3.128495112961168E+07,  1.364654997741501E+07, -7.327388257486185E+00, -2.712712817664168E+01, -1.157162397956006E+01,
2459647.500000000, A.D. 2022-Mar-09 00:00:00.0000, -1.463343686371146E+08,  2.893619828877811E+07,  1.264454350464312E+07, -6.814611286589241E+00, -2.724082968409488E+01, -1.162244534396610E+01,
2459648.500000000, A.D. 2022-Mar-10 00:00:00.0000, -1.469009222517397E+08,  2.657798396540468E+07,  1.163829056856146E+07, -6.299736204484480E+00, -2.734613853491929E+01, -1.166992037208387E+01,
2459649.500000000, A.D. 2022-Mar-11 00:00:00.0000, -1.474229052234440E+08,  2.421103527839483E+07,  1.062808089165168E+07, -5.782906577902239E+00, -2.744300922958160E+01, -1.171403551791226E+01,
2459650.500000000, A.D. 2022-Mar-12 00:00:00.0000, -1.479001549978580E+08,  2.183608287083061E+07,  9.614205184241785E+06, -5.264268811713691E+00, -2.753140295763455E+01, -1.175478029021914E+01,
2459651.500000000, A.D. 2022-Mar-13 00:00:00.0000, -1.483325217946835E+08,  1.945386045588632E+07,  8.596954931568831E+06, -4.743972155793768E+00, -2.761129280126841E+01, -1.179214954706188E+01,
2459652.500000000, A.D. 2022-Mar-14 00:00:00.0000, -1.487198689181099E+08,  1.706510467073312E+07,  7.576622329944407E+06, -4.222171609859230E+00, -2.768263605329870E+01, -1.182613093305295E+01,
2459653.500000000, A.D. 2022-Mar-15 00:00:00.0000, -1.490620720532466E+08,  1.467055305341734E+07,  6.553502828198645E+06, -3.699023863906762E+00, -2.774540987787191E+01, -1.185671264089138E+01,
2459654.500000000, A.D. 2022-Mar-16 00:00:00.0000, -1.493590246611330E+08,  1.227095147738675E+07,  5.527885676454029E+06, -3.174708988982590E+00, -2.779956780618579E+01, -1.188389136552739E+01,
2459655.500000000, A.D. 2022-Mar-17 00:00:00.0000, -1.496106319740860E+08,  9.867043655321665E+06,  4.500067902942115E+06, -2.649390714991441E+00, -2.784508641006544E+01, -1.190765068328898E+01,
2459656.500000000, A.D. 2022-Mar-18 00:00:00.0000, -1.498168153213450E+08,  7.459578186559264E+06,  3.470346038853664E+06, -2.123254500241999E+00, -2.788191631059481E+01, -1.192796524045491E+01,
2459657.500000000, A.D. 2022-Mar-19 00:00:00.0000, -1.499775111906954E+08,  5.049307294948821E+06,  2.439018487297641E+06, -1.596470495847112E+00, -2.791001973768551E+01, -1.194481533568370E+01,
2459658.500000000, A.D. 2022-Mar-20 00:00:00.0000, -1.500926705154817E+08,  2.636986507996792E+06,  1.406385366626079E+06, -1.069192131630462E+00, -2.792936153314927E+01, -1.195818372200990E+01,
2459659.500000000, A.D. 2022-Mar-21 00:00:00.0000, -1.501622584278457E+08,  2.233743303186797E+05,  3.727483116797570E+05, -5.415991683065668E-01, -2.793990972674117E+01, -1.196805310200350E+01,
2459660.500000000, A.D. 2022-Mar-22 00:00:00.0000, -1.501862524682691E+08, -2.190767055875229E+06, -6.615942944627460E+05, -1.384564561772330E-02, -2.794163595610960E+01, -1.197442289500946E+01,
2459661.500000000, A.D. 2022-Mar-23 00:00:00.0000, -1.501646494227783E+08, -4.604677003294395E+06, -1.696330651510193E+06,  5.138993745289727E-01, -2.793452420901630E+01, -1.197725805393210E+01,
2459662.500000000, A.D. 2022-Mar-24 00:00:00.0000, -1.500974562135096E+08, -7.017590376717250E+06, -2.731159554068727E+06,  1.041456868589861E+00, -2.791856575641230E+01, -1.197656396165034E+01,
2459663.500000000, A.D. 2022-Mar-25 00:00:00.0000, -1.499846962253631E+08, -9.428741838885089E+06, -3.765775433636869E+06,  1.568656542558627E+00, -2.789373769294864E+01, -1.197232514280774E+01,
2459664.500000000, A.D. 2022-Mar-26 00:00:00.0000, -1.498264083858741E+08, -1.183736531074249E+07, -4.799871822291398E+06,  2.095313814886564E+00, -2.786004556675494E+01, -1.196453635858005E+01,
2459665.500000000, A.D. 2022-Mar-27 00:00:00.0000, -1.496226475986930E+08, -1.424269451184218E+07, -5.833141379989120E+06,  2.621242624959163E+00, -2.781748484274569E+01, -1.195318517734402E+01,
2459666.500000000, A.D. 2022-Mar-28 00:00:00.0000, -1.493734851709378E+08, -1.664396311688953E+07, -6.865275733091912E+06,  3.146246601674394E+00, -2.776605192022191E+01, -1.193825682569385E+01,
2459667.500000000, A.D. 2022-Mar-29 00:00:00.0000, -1.490790072957441E+08, -1.904040340222436E+07, -7.895968109026165E+06,  3.670143760892874E+00, -2.770576174975535E+01, -1.191974757687869E+01,
2459668.500000000, A.D. 2022-Mar-30 00:00:00.0000, -1.487393221148079E+08, -2.143125434895546E+07, -8.924903294563742E+06,  4.192717128859548E+00, -2.763663000852532E+01, -1.189763550835906E+01,
2459669.500000000, A.D. 2022-Mar-31 00:00:00.0000, -1.483545520680536E+08, -2.381575281863377E+07, -9.951772457491616E+06,  4.713722336499541E+00, -2.755873910132634E+01, -1.187192493781808E+01,
2459670.500000000, A.D. 2022-Apr-01 00:00:00.0000, -1.479248385123519E+08, -2.619313958836340E+07, -1.097626357376881E+07,  5.233062879524475E+00, -2.747199149384867E+01, -1.184258302553707E+01,
2459671.500000000, A.D. 2022-Apr-02 00:00:00.0000, -1.474503355186196E+08, -2.856265256542245E+07, -1.199806272861711E+07,  5.750482870735930E+00, -2.737648127942536E+01, -1.180960923819641E+01,
2459672.500000000, A.D. 2022-Apr-03 00:00:00.0000, -1.469312179780171E+08, -3.092353654906406E+07, -1.301685587045409E+07,  6.265775629075145E+00, -2.727225407837587E+01, -1.177299850015305E+01,
2459673.500000000, A.D. 2022-Apr-04 00:00:00.0000, -1.463676784105501E+08, -3.327504028620767E+07, -1.403232837215430E+07,  6.778738524145068E+00, -2.715935468734635E+01, -1.173274183135439E+01,
2459674.500000000, A.D. 2022-Apr-05 00:00:00.0000, -1.457599226620621E+08, -3.561641989092782E+07, -1.504416573104735E+07,  7.289179677632678E+00, -2.703784201274817E+01, -1.168883734367541E+01,
2459675.500000000, A.D. 2022-Apr-06 00:00:00.0000, -1.451081856234294E+08, -3.794692801961934E+07, -1.605205153584219E+07,  7.796879614389168E+00, -2.690777673716196E+01, -1.164128374588674E+01,
2459676.500000000, A.D. 2022-Apr-07 00:00:00.0000, -1.444127085912050E+08, -4.026583140700462E+07, -1.705567098300871E+07,  8.301648468125189E+00, -2.676922589629070E+01, -1.159007972755728E+01,
2459677.500000000, A.D. 2022-Apr-08 00:00:00.0000, -1.436737530930063E+08, -4.257240034818181E+07, -1.805470906489860E+07,  8.803295646150573E+00, -2.662227004894470E+01, -1.153523475995332E+01,
2459678.500000000, A.D. 2022-Apr-09 00:00:00.0000, -1.428915972105193E+08, -4.486591201659123E+07, -1.904885140574444E+07,  9.301628082300144E+00, -2.646698823084656E+01, -1.147675423458255E+01,
2459679.500000000, A.D. 2022-Apr-10 00:00:00.0000, -1.420665352801100E+08, -4.714565087747196E+07, -2.003778447638416E+07,  9.796461079211550E+00, -2.630346860164521E+01, -1.141465084124127E+01,
2459680.500000000, A.D. 2022-Apr-11 00:00:00.0000, -1.411988773094130E+08, -4.941090927515410E+07, -2.102119604277740E+07,  1.028761982623979E+01, -2.613180770075463E+01, -1.134894441152651E+01,
2459681.500000000, A.D. 2022-Apr-12 00:00:00.0000, -1.402889472936820E+08, -5.166098692766999E+07, -2.199877313643225E+07,  1.077492718767734E+01, -2.595209784237705E+01, -1.127964409353947E+01,
2459682.500000000, A.D. 2022-Apr-13 00:00:00.0000, -1.393370875450554E+08, -5.389519467882819E+07, -2.297021100717241E+07,  1.125821809320600E+01, -2.576444729337484E+01, -1.120679073112255E+01,
2459683.500000000, A.D. 2022-Apr-14 00:00:00.0000, -1.383436510508421E+08, -5.611285009532081E+07, -2.393520144423838E+07,  1.173732719801792E+01, -2.556896037090319E+01, -1.113040307875911E+01,
2459684.500000000, A.D. 2022-Apr-15 00:00:00.0000, -1.373090053599778E+08, -5.831328113624561E+07, -2.489344060869697E+07,  1.221211267060947E+01, -2.536575303974146E+01, -1.105051642979636E+01,
2459685.500000000, A.D. 2022-Apr-16 00:00:00.0000, -1.362335308324517E+08, -6.049582602292813E+07, -2.584462762464358E+07,  1.268241760938338E+01, -2.515494947596785E+01, -1.096716482425729E+01,
2459686.500000000, A.D. 2022-Apr-17 00:00:00.0000, -1.351176206803300E+08, -6.265983402199572E+07, -2.678846470196296E+07,  1.314809567995639E+01, -2.493668278267446E+01, -1.088038514104529E+01,
2459687.500000000, A.D. 2022-Apr-18 00:00:00.0000, -1.339616805041044E+08, -6.480466597162062E+07, -2.772465717265914E+07,  1.360901576233354E+01, -2.471108046752932E+01, -1.079021129314011E+01,
2459688.500000000, A.D. 2022-Apr-19 00:00:00.0000, -1.327661273036810E+08, -6.692969293916105E+07, -2.865291764813519E+07,  1.406501607256163E+01, -2.447828912570549E+01, -1.069669223635817E+01,
2459689.500000000, A.D. 2022-Apr-20 00:00:00.0000, -1.315313944541814E+08, -6.903430239496528E+07, -2.957295002737877E+07,  1.451595688052030E+01, -2.423843711692452E+01, -1.059983837014545E+01,
2459690.500000000, A.D. 2022-Apr-21 00:00:00.0000, -1.302579237984118E+08, -7.111788832549445E+07, -3.048447222394271E+07,  1.496170466600117E+01, -2.399165181165553E+01, -1.049970344391182E+01,
2459691.500000000, A.D. 2022-Apr-22 00:00:00.0000, -1.289461694263232E+08, -7.317985656622422E+07, -3.138720247866158E+07,  1.540213743159922E+01, -2.373805050546250E+01, -1.039633061740336E+01,
2459692.500000000, A.D. 2022-Apr-23 00:00:00.0000, -1.275965956580148E+08, -7.521962282350735E+07, -3.228086283700987E+07,  1.583713578599786E+01, -2.347773555335284E+01, -1.028975976871604E+01,
2459693.500000000, A.D. 2022-Apr-24 00:00:00.0000, -1.262096761625228E+08, -7.723661294917798E+07, -3.316517957066307E+07,  1.626660570884119E+01, -2.321084108479726E+01, -1.018004962035228E+01,
2459694.500000000, A.D. 2022-Apr-25 00:00:00.0000, -1.247858934122780E+08, -7.923026293784229E+07, -3.403988329741535E+07,  1.669043671504588E+01, -2.293747464166193E+01, -1.006724521945671E+01,
2459695.500000000, A.D. 2022-Apr-26 00:00:00.0000, -1.233257378518364E+08, -8.120001685719259E+07, -3.490470903018601E+07,  1.710854172234686E+01, -2.265775265417880E+01, -9.951398465098867E+00,
2459696.500000000, A.D. 2022-Apr-27 00:00:00.0000, -1.218297095511848E+08, -8.314533495895961E+07, -3.575939614573043E+07,  1.752082231251546E+01, -2.237180724484062E+01, -9.832565356452923E+00,
2459697.500000000, A.D. 2022-Apr-28 00:00:00.0000, -1.202983149361351E+08, -8.506568262121007E+07, -3.660368889701913E+07,  1.792719263714251E+01, -2.207975243626723E+01, -9.710796626147422E+00,
