*******************************************************************************
Ephemeris / WWW_USER Tue Jun 20 08:38:32 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: James Webb Space Telescope (spacecraft) (-170) {source: JWST_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Dec-26 00:00:00.0000 TDB
Stop  time      : A.D. 2025-May-29 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : LT CORRECTED cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2459875.500000000, A.D. 2022-Oct-23 00:00:00.0000,  1.307194444476582E+08,  6.750539107636245E+07,  2.957892159950136E+07, -1.533298770253922E+01,  2.415908065763344E+01,  1.035991469537187E+01,
2459876.500000000, A.D. 2022-Oct-24 00:00:00.0000,  1.293750265498945E+08,  6.958221346749996E+07,  3.046920184424224E+07, -1.578694304614041E+01,  2.391418291744985E+01,  1.024789325120843E+01,
2459877.500000000, A.D. 2022-Oct-25 00:00:00.0000,  1.279915983037316E+08,  7.163755193644217E+07,  3.134967409175193E+07, -1.623598529276673E+01,  2.366178192228528E+01,  1.013289463875005E+01,
2459878.500000000, A.D. 2022-Oct-26 00:00:00.0000,  1.265695898780844E+08,  7.367076250493996E+07,  3.222008384306545E+07, -1.667997728184188E+01,  2.340198489686103E+01,  1.001496577313293E+01,
2459879.500000000, A.D. 2022-Oct-27 00:00:00.0000,  1.251094454570116E+08,  7.568122136791021E+07,  3.308018374910250E+07, -1.711872171299632E+01,  2.313522962442316E+01,  9.894284356568591E+00,
2459880.500000000, A.D. 2022-Oct-28 00:00:00.0000,  1.236116196554366E+08,  7.766831001103333E+07,  3.392973001584361E+07, -1.755222842393640E+01,  2.286093717797816E+01,  9.770642696741564E+00,
2459881.500000000, A.D. 2022-Oct-29 00:00:00.0000,  1.220765726559204E+08,  7.963139262047786E+07,  3.476847284063842E+07, -1.798030149180847E+01,  2.257955343165235E+01,  9.644212926873687E+00,
2459882.500000000, A.D. 2022-Oct-30 00:00:00.0000,  1.205047795292607E+08,  8.156986087146196E+07,  3.559617337565271E+07, -1.840281191458263E+01,  2.229118025570580E+01,  9.515041718710913E+00,
2459883.500000000, A.D. 2022-Oct-31 00:00:00.0000,  1.188967260123547E+08,  8.348311556239127E+07,  3.641259650006789E+07, -1.881964105651528E+01,  2.199592452748040E+01,  9.383169961635518E+00,
2459884.500000000, A.D. 2022-Nov-01 00:00:00.0000,  1.172529080374602E+08,  8.537056660818094E+07,  3.721751073933119E+07, -1.923066866431332E+01,  2.169388797986818E+01,  9.248642594287308E+00,
2459885.500000000, A.D. 2022-Nov-02 00:00:00.0000,  1.155738324706008E+08,  8.723163231780836E+07,  3.801068863040049E+07, -1.963577480420716E+01,  2.138517692582190E+01,  9.111500760152092E+00,
2459886.500000000, A.D. 2022-Nov-03 00:00:00.0000,  1.138600155064677E+08,  8.906574062360246E+07,  3.879190591026533E+07, -2.003484879286829E+01,  2.106989355194777E+01,  8.971783421697788E+00,
2459887.500000000, A.D. 2022-Nov-04 00:00:00.0000,  1.121119832936223E+08,  9.087232821968718E+07,  3.956094170206145E+07, -2.042777606615358E+01,  2.074814199415178E+01,  8.829529382966589E+00,
2459888.500000000, A.D. 2022-Nov-05 00:00:00.0000,  1.103302716615185E+08,  9.265084062595752E+07,  4.031757862360124E+07, -2.081444717268351E+01,  2.042002381637559E+01,  8.684780156165749E+00,
2459889.500000000, A.D. 2022-Nov-06 00:00:00.0000,  1.085154256587784E+08,  9.440073225567539E+07,  4.106160266840796E+07, -2.119475773705569E+01,  2.008564310890059E+01,  8.537571208917480E+00,
2459890.500000000, A.D. 2022-Nov-07 00:00:00.0000,  1.066679993436726E+08,  9.612146647779416E+07,  4.179280303657680E+07, -2.156860130883909E+01,  1.974510238550732E+01,  8.387943366854360E+00,
2459891.500000000, A.D. 2022-Nov-08 00:00:00.0000,  1.047885560176863E+08,  9.781251537934564E+07,  4.251097262583393E+07, -2.193587843448165E+01,  1.939850203096301E+01,  8.235939892794091E+00,
2459892.500000000, A.D. 2022-Nov-09 00:00:00.0000,  1.028776670729628E+08,  9.947336037924658E+07,  4.321590779158569E+07, -2.229649252036088E+01,  1.904595855764413E+01,  8.081599613523100E+00,
2459893.500000000, A.D. 2022-Nov-10 00:00:00.0000,  1.009359126083895E+08,  1.011034926291047E+08,  4.390740874714616E+07, -2.265034336307881E+01,  1.868758037316609E+01,  7.924971725426660E+00,
2459894.500000000, A.D. 2022-Nov-11 00:00:00.0000,  9.896388088055247E+07,  1.027024132524458E+08,  4.458527987961651E+07, -2.299733937832408E+01,  1.832348854630002E+01,  7.766103960164926E+00,
2459895.500000000, A.D. 2022-Nov-12 00:00:00.0000,  9.696216847989278E+07,  1.042696337912820E+08,  4.524932978627641E+07, -2.333737918513633E+01,  1.795380497301684E+01,  7.605043438313107E+00,
2459896.500000000, A.D. 2022-Nov-13 00:00:00.0000,  9.493138077905533E+07,  1.058046764470433E+08,  4.589937094348706E+07, -2.367036251514810E+01,  1.757865156781764E+01,  7.441836308889902E+00,
2459897.500000000, A.D. 2022-Nov-14 00:00:00.0000,  9.287213157797654E+07,  1.073070736875086E+08,  4.653522013076435E+07, -2.399618799814066E+01,  1.719814585188624E+01,  7.276531568915098E+00,
2459898.500000000, A.D. 2022-Nov-15 00:00:00.0000,  9.078504426594505E+07,  1.087763683606968E+08,  4.715669770903852E+07, -2.431475312572612E+01,  1.681240875768308E+01,  7.109170447288828E+00,
2459899.500000000, A.D. 2022-Nov-16 00:00:00.0000,  8.867074979800893E+07,  1.102121132857455E+08,  4.776362807459728E+07, -2.462596855544355E+01,  1.642155264530066E+01,  6.939798407012815E+00,
2459900.500000000, A.D. 2022-Nov-17 00:00:00.0000,  8.652988729574434E+07,  1.116138712250779E+08,  4.835583935583273E+07, -2.492973965541902E+01,  1.602569234927215E+01,  6.768459942724786E+00,
2459901.500000000, A.D. 2022-Nov-18 00:00:00.0000,  8.436310382415013E+07,  1.129812148113191E+08,  4.893316363037601E+07, -2.522597616368450E+01,  1.562494562744610E+01,  6.595198790084290E+00,
2459902.500000000, A.D. 2022-Nov-19 00:00:00.0000,  8.217105398680398E+07,  1.143137266298935E+08,  4.949543680788346E+07, -2.551459621503491E+01,  1.521942305352816E+01,  6.420063584520183E+00,
2459903.500000000, A.D. 2022-Nov-20 00:00:00.0000,  7.995439960442001E+07,  1.156109995703153E+08,  5.004249889078111E+07, -2.579551308170436E+01,  1.480925211775587E+01,  6.243098826225622E+00,
2459904.500000000, A.D. 2022-Nov-21 00:00:00.0000,  7.771380938562372E+07,  1.168726371153161E+08,  5.057419393934923E+07, -2.606864932137012E+01,  1.439455074472276E+01,  6.064353964581469E+00,
2459905.500000000, A.D. 2022-Nov-22 00:00:00.0000,  7.544995943975547E+07,  1.180982530493310E+08,  5.109037020835825E+07, -2.633392535756964E+01,  1.397544133647384E+01,  5.883877437324220E+00,
2459906.500000000, A.D. 2022-Nov-23 00:00:00.0000,  7.316353207670255E+07,  1.192874719987469E+08,  5.159088046080770E+07, -2.659126349006372E+01,  1.355205103598729E+01,  5.701723828760188E+00,
2459907.500000000, A.D. 2022-Nov-24 00:00:00.0000,  7.085521622904956E+07,  1.204399297009288E+08,  5.207558194254936E+07, -2.684059134792574E+01,  1.312450856018526E+01,  5.517942295668121E+00,
2459908.500000000, A.D. 2022-Nov-25 00:00:00.0000,  6.852570725224046E+07,  1.215552729902310E+08,  5.254433627746035E+07, -2.708183371085260E+01,  1.269294457802620E+01,  5.332586102421521E+00,
2459909.500000000, A.D. 2022-Nov-26 00:00:00.0000,  6.617570678046125E+07,  1.226331601385860E+08,  5.299700967294040E+07, -2.731492103737831E+01,  1.225749180068873E+01,  5.145707855171872E+00,
2459910.500000000, A.D. 2022-Nov-27 00:00:00.0000,  6.380592248370642E+07,  1.236732608618263E+08,  5.343347294419167E+07, -2.753978137757270E+01,  1.181828181220343E+01,  4.957361014859750E+00,
2459911.500000000, A.D. 2022-Nov-28 00:00:00.0000,  6.141706799429030E+07,  1.246752562787491E+08,  5.385360168561620E+07, -2.775634847945075E+01,  1.137545013219293E+01,  4.767599025079703E+00,
2459912.500000000, A.D. 2022-Nov-29 00:00:00.0000,  5.900986301142360E+07,  1.256388394500724E+08,  5.425727556727883E+07, -2.796455397746717E+01,  1.092913178864966E+01,  4.576475517323506E+00,
2459913.500000000, A.D. 2022-Nov-30 00:00:00.0000,  5.658503260310636E+07,  1.265637149409393E+08,  5.464437957468570E+07, -2.816433445765009E+01,  1.047946258107492E+01,  4.384046087038705E+00,
2459914.500000000, A.D. 2022-Dec-01 00:00:00.0000,  5.414330735251759E+07,  1.274495990541249E+08,  5.501480316137483E+07, -2.835562931002056E+01,  1.002657739114815E+01,  4.190364505908195E+00,
2459915.500000000, A.D. 2022-Dec-02 00:00:00.0000,  5.168542302918550E+07,  1.282962199853793E+08,  5.536844046683448E+07, -2.853837819430937E+01,  9.570616007127335E+00,  3.995484516670873E+00,
2459916.500000000, A.D. 2022-Dec-03 00:00:00.0000,  4.921212054099966E+07,  1.291033176080082E+08,  5.570519047945017E+07, -2.871252349951273E+01,  9.111708583826889E+00,  3.799467565370914E+00,
2459917.500000000, A.D. 2022-Dec-04 00:00:00.0000,  4.672414561982565E+07,  1.298706431982376E+08,  5.602495736657206E+07, -2.887800902227936E+01,  8.649993098123176E+00,  3.602362847813747E+00,
2459918.500000000, A.D. 2022-Dec-05 00:00:00.0000,  4.422224875137822E+07,  1.305979603871614E+08,  5.632764920894236E+07, -2.903478247998020E+01,  8.185609259270903E+00,  3.404227674248833E+00,
2459919.500000000, A.D. 2022-Dec-06 00:00:00.0000,  4.170718473058575E+07,  1.312850442560479E+08,  5.661318005047711E+07, -2.918279976768156E+01,  7.718690029548794E+00,  3.205122443497259E+00,
2459920.500000000, A.D. 2022-Dec-07 00:00:00.0000,  3.917971195111827E+07,  1.319316817160706E+08,  5.688146828608410E+07, -2.932201612782613E+01,  7.249373911083199E+00,  3.005103335753459E+00,
2459921.500000000, A.D. 2022-Dec-08 00:00:00.0000,  3.664059242669801E+07,  1.325376716966522E+08,  5.713243744859336E+07, -2.945239389654375E+01,  6.777801463207313E+00,  2.804227954738581E+00,
2459922.500000000, A.D. 2022-Dec-09 00:00:00.0000,  3.409059168399268E+07,  1.331028256282067E+08,  5.736601612996204E+07, -2.957389184299735E+01,  6.304119965858750E+00,  2.602555310424451E+00,
2459923.500000000, A.D. 2022-Dec-10 00:00:00.0000,  3.153047831586442E+07,  1.336269674755217E+08,  5.758213793818449E+07, -2.968647953451993E+01,  5.828472802632747E+00,  2.400144657181740E+00,
2459924.500000000, A.D. 2022-Dec-11 00:00:00.0000,  2.896102339949725E+07,  1.341099340271133E+08,  5.778074165599509E+07, -2.979012529456582E+01,  5.351014337108940E+00,  2.197053444292199E+00,
2459925.500000000, A.D. 2022-Dec-12 00:00:00.0000,  2.638300140173288E+07,  1.345515752116669E+08,  5.796177114016247E+07, -2.988479410438224E+01,  4.871891250942193E+00,  1.993344911128830E+00,
2459926.500000000, A.D. 2022-Dec-13 00:00:00.0000,  2.379718873767916E+07,  1.349517536359396E+08,  5.812517555531158E+07, -2.997045334762968E+01,  4.391254922804898E+00,  1.789074710322203E+00,
2459927.500000000, A.D. 2022-Dec-14 00:00:00.0000,  2.120436553379614E+07,  1.353103451080163E+08,  5.827090890317011E+07, -3.004707216902026E+01,  3.909254432515932E+00,  1.584302792091332E+00,
2459928.500000000, A.D. 2022-Dec-15 00:00:00.0000,  1.860531389579148E+07,  1.356272378520797E+08,  5.839893045159803E+07, -3.011462642221261E+01,  3.426031666743573E+00,  1.379089184260361E+00,
2459929.500000000, A.D. 2022-Dec-16 00:00:00.0000,  1.600081809102640E+07,  1.359023325402569E+08,  5.850920458937285E+07, -3.017309171138994E+01,  2.941731484684934E+00,  1.173493393465854E+00,
2459930.500000000, A.D. 2022-Dec-17 00:00:00.0000,  1.339166445567886E+07,  1.361355425493215E+08,  5.860170081363632E+07, -3.022244542530786E+01,  2.456502594707437E+00,  9.675742443705191E-01,
2459931.500000000, A.D. 2022-Dec-18 00:00:00.0000,  1.077864077357565E+07,  1.363267936951990E+08,  5.867639391929809E+07, -3.026267418479636E+01,  1.970486897346106E+00,  7.613931938270241E-01,
2459932.500000000, A.D. 2022-Dec-19 00:00:00.0000,  8.162536041708227E+06,  1.364760244088294E+08,  5.873326348618588E+07, -3.029376561509168E+01,  1.483831104814819E+00,  5.550084563915353E-01,
2459933.500000000, A.D. 2022-Dec-20 00:00:00.0000,  5.544140061478375E+06,  1.365831855735516E+08,  5.877229516854946E+07, -3.031571162153723E+01,  9.966806181113931E-01,  3.484842199876270E-01,
2459934.500000000, A.D. 2022-Dec-21 00:00:00.0000,  2.924243219365969E+06,  1.366482407956516E+08,  5.879347943847044E+07, -3.032850718218454E+01,  5.091815854978587E-01,  1.418838133347791E-01,
2459935.500000000, A.D. 2022-Dec-22 00:00:00.0000,  3.036362931302956E+05,  1.366711665157611E+08,  5.879681220953993E+07, -3.033215024962685E+01,  2.148584474867209E-02, -6.473442576646407E-02,
2459936.500000000, A.D. 2022-Dec-23 00:00:00.0000, -2.316889851484212E+06,  1.366519522157797E+08,  5.878229446236636E+07, -3.032663820061770E+01, -4.662562142844938E-01, -2.713129548992018E-01,
2459937.500000000, A.D. 2022-Dec-24 00:00:00.0000, -4.936544383765358E+06,  1.365906003417787E+08,  5.874993227434029E+07, -3.031197584241686E+01, -9.538961232878022E-01, -4.777890710574937E-01,
2459938.500000000, A.D. 2022-Dec-25 00:00:00.0000, -7.554536795675713E+06,  1.364871263214218E+08,  5.869973724069241E+07, -3.028816456047432E+01, -1.441280403568463E+00, -6.841003318138770E-01,
2459939.500000000, A.D. 2022-Dec-26 00:00:00.0000, -1.017007706963995E+07,  1.363415585832508E+08,  5.863172648947539E+07, -3.025521204935646E+01, -1.928260471381738E+00, -8.901889656633538E-01,
2459940.500000000, A.D. 2022-Dec-27 00:00:00.0000, -1.278237546444711E+07,  1.361539389044054E+08,  5.854592110137664E+07, -3.021312744282612E+01, -2.414681895947636E+00, -1.095993845878791E+00,
2459941.500000000, A.D. 2022-Dec-28 00:00:00.0000, -1.539064348896511E+07,  1.359243217892874E+08,  5.844234864267632E+07, -3.016192008711974E+01, -2.900397660317453E+00, -1.301454041189299E+00,
2459942.500000000, A.D. 2022-Dec-29 00:00:00.0000, -1.799409374680068E+07,  1.356527748693500E+08,  5.832104141584475E+07, -3.010160782620873E+01, -3.385254971139216E+00, -1.506510513179587E+00,
2459943.500000000, A.D. 2022-Dec-30 00:00:00.0000, -2.059194019949714E+07,  1.353393784900169E+08,  5.818203699616767E+07, -3.003220719478422E+01, -3.869110130437274E+00, -1.711100595085914E+00,
2459944.500000000, A.D. 2022-Dec-31 00:00:00.0000, -2.318339830733876E+07,  1.349842257217796E+08,  5.802537831427773E+07, -2.995373426394940E+01, -4.351813855823647E+00, -1.915164695590158E+00,
2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000, -2.576768521376131E+07,  1.345874223798964E+08,  5.785111337187585E+07, -2.986620976148517E+01, -4.833219376379379E+00, -2.118643077982010E+00,
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000, -2.834402009998946E+07,  1.341490867225210E+08,  5.765929549639428E+07, -2.976966106058574E+01, -5.313185394825725E+00, -2.321474227670166E+00,
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000, -3.091162394303697E+07,  1.336693494668730E+08,  5.744998293332523E+07, -2.966411307155557E+01, -5.791566760200640E+00, -2.523600453975820E+00,
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000, -3.346972097354240E+07,  1.331483537351923E+08,  5.722323937784041E+07, -2.954960275473673E+01, -6.268219017766289E+00, -2.724960496051368E+00,
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000, -3.601753843589184E+07,  1.325862551516202E+08,  5.697913356969843E+07, -2.942616847734365E+01, -6.742997175036207E+00, -2.925494186743729E+00,
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000, -3.855432109303124E+07,  1.319832323120868E+08,  5.671774219711058E+07, -2.929433543827127E+01, -7.215393808999749E+00, -3.125047133288184E+00,
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000, -4.107931708291503E+07,  1.313394767886446E+08,  5.643914689350849E+07, -2.915317650259936E+01, -7.685979995504425E+00, -3.323756481296445E+00,
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000, -4.359173652923174E+07,  1.306551617159846E+08,  5.614342587087607E+07, -2.900322161553750E+01, -8.154247612598274E+00, -3.521465773787829E+00,
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000, -4.609082151574501E+07,  1.299304938886477E+08,  5.583066841126258E+07, -2.884451701388852E+01, -8.620046439546575E+00, -3.718119679408737E+00,
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000, -4.857581792973045E+07,  1.291656930675419E+08,  5.550096735668931E+07, -2.867710358752784E+01, -9.083229945520985E+00, -3.913659592495191E+00,
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000, -5.104597526169504E+07,  1.283609911994025E+08,  5.515442183421619E+07, -2.850102814214867E+01, -9.543656979860030E+00, -4.108028037657052E+00,
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000, -5.350054719081865E+07,  1.275166327045817E+08,  5.479113558206885E+07, -2.831634026685706E+01, -1.000118617975637E+01, -4.301167160551391E+00,
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000, -5.593879198541740E+07,  1.266328737482853E+08,  5.441121728429806E+07, -2.812309556641676E+01, -1.045568149827325E+01, -4.493019816012234E+00,
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000, -5.835997281229403E+07,  1.257099824099853E+08,  5.401478052081908E+07, -2.792135074095977E+01, -1.090700678803395E+01, -4.683530321416055E+00,
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000, -6.076335786837603E+07,  1.247482384388336E+08,  5.360194367559934E+07, -2.771116876209631E+01, -1.135502590296738E+01, -4.872641340920007E+00,
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000, -6.314821430984113E+07,  1.237479348613490E+08,  5.317283023167644E+07, -2.749261250782913E+01, -1.179960420687466E+01, -5.060297878551471E+00,
2459961.500000000, A.D. 2023-Jan-17 00:00:00.0000, -6.551383472531976E+07,  1.227093716329164E+08,  5.272756790180535E+07, -2.726574868328642E+01, -1.224060813171857E+01, -5.246445674912790E+00,
2459962.500000000, A.D. 2023-Jan-18 00:00:00.0000, -6.785949762189378E+07,  1.216328649306751E+08,  5.226628966557732E+07, -2.703064817404952E+01, -1.267790353487774E+01, -5.431028229412497E+00,
2459963.500000000, A.D. 2023-Jan-19 00:00:00.0000, -7.018449477000472E+07,  1.205187408121179E+08,  5.178913304775839E+07, -2.678738541514989E+01, -1.311135814753210E+01, -5.613991589690701E+00,
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000, -7.248812395443603E+07,  1.193673373103523E+08,  5.129624023622977E+07, -2.653603357440057E+01, -1.354083255681389E+01, -5.795283375004293E+00,
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000, -7.476968960645956E+07,  1.181790038204720E+08,  5.078775795306554E+07, -2.627666878184581E+01, -1.396619791189364E+01, -5.974850879639701E+00,
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000, -7.702850281202453E+07,  1.169541010642533E+08,  5.026383747180344E+07, -2.600937203232154E+01, -1.438732168730829E+01, -6.152640542297084E+00,
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000, -7.926388086631757E+07,  1.156930015643626E+08,  4.972463376791349E+07, -2.573422098476726E+01, -1.480407235093073E+01, -6.328603832003086E+00,
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000, -8.147515058530426E+07,  1.143960879105869E+08,  4.917030854894835E+07, -2.545130542455721E+01, -1.521632497540035E+01, -6.502684336247107E+00,
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000, -8.366164379704748E+07,  1.130637546679738E+08,  4.860102586494583E+07, -2.516070510777867E+01, -1.562394942815915E+01, -6.674834167561225E+00,
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000, -8.582270026081432E+07,  1.116964071911420E+08,  4.801695467574140E+07, -2.486250734412219E+01, -1.602682052205114E+01, -6.845002448596461E+00,
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000, -8.795766740264566E+07,  1.102944612503758E+08,  4.741826825502454E+07, -2.455680111071629E+01, -1.642482148671887E+01, -7.013142073132110E+00,
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000, -9.006590031025802E+07,  1.088583430283096E+08,  4.680514416838045E+07, -2.424367529092088E+01, -1.681782517494530E+01, -7.179199486942526E+00,
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000, -9.214676188421479E+07,  1.073884893900749E+08,  4.617776432434727E+07, -2.392322221038619E+01, -1.720571644838137E+01, -7.343129122110523E+00,
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000, -9.419962558662465E+07,  1.058853457079426E+08,  4.553631675445214E+07, -2.359554103895217E+01, -1.758838472260516E+01, -7.504880372883897E+00,
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000, -9.622386645461166E+07,  1.043493702771284E+08,  4.488098747631433E+07, -2.326072648356874E+01, -1.796571809438959E+01, -7.664411070152774E+00,
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000, -9.821887490185878E+07,  1.027810279455225E+08,  4.421197244797785E+07, -2.291888194938813E+01, -1.833760036498988E+01, -7.821673440676596E+00,
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000, -1.001840481569912E+08,  1.011807945449544E+08,  4.352946949433336E+07, -2.257011642130806E+01, -1.870392101897772E+01, -7.976624436636579E+00,
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000, -1.021187929297659E+08,  9.954915528065081E+07,  4.283368025608362E+07, -2.221453800974639E+01, -1.906457035929490E+01, -8.129219626011134E+00,
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000, -1.040225253905785E+08,  9.788660498086365E+07,  4.212481001124375E+07, -2.185225853267105E+01, -1.941943674077955E+01, -8.279418591359105E+00,
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000, -1.058946714316684E+08,  9.619364827037072E+07,  4.140306787616639E+07, -2.148338931166474E+01, -1.976840477663284E+01, -8.427174378768527E+00,
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000, -1.077346658530696E+08,  9.447080000787100E+07,  4.066866551370330E+07, -2.110803960296072E+01, -2.011136345730158E+01, -8.572450180223106E+00,
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000, -1.095419546677063E+08,  9.271858327401946E+07,  3.992182117661293E+07, -2.072632120940604E+01, -2.044820441837180E+01, -8.715200090505364E+00,
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000, -1.113159917784869E+08,  9.093753153523836E+07,  3.916275366828267E+07, -2.033834358392181E+01, -2.077882513475604E+01, -8.855385473527440E+00,
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000, -1.130562411725960E+08,  8.912818666001248E+07,  3.839168650405855E+07, -1.994421961043127E+01, -2.110312483789407E+01, -8.992964937942313E+00,
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000, -1.147621770949091E+08,  8.729109861901218E+07,  3.760884643971145E+07, -1.954406760648558E+01, -2.142101165741723E+01, -9.127900849985474E+00,
2459986.500000000, A.D. 2023-Feb-11 00:00:00.0000, -1.164332835380904E+08,  8.542682576135668E+07,  3.681446331359055E+07, -1.913800254132967E+01, -2.173238983114730E+01, -9.260160573293852E+00,
2459987.500000000, A.D. 2023-Feb-12 00:00:00.0000, -1.180690548183807E+08,  8.353593428947240E+07,  3.600877001061434E+07, -1.872614484289365E+01, -2.203716943855688E+01, -9.389704402302156E+00,
2459988.500000000, A.D. 2023-Feb-13 00:00:00.0000, -1.196689963915095E+08,  8.161899764417379E+07,  3.519200380963699E+07, -1.830861775349128E+01, -2.233526096985187E+01, -9.516495456207737E+00,
2459989.500000000, A.D. 2023-Feb-14 00:00:00.0000, -1.212326224956473E+08,  7.967659865896355E+07,  3.436440193164381E+07, -1.788554507928346E+01, -2.262657574812833E+01, -9.640501978355079E+00,
2459990.500000000, A.D. 2023-Feb-15 00:00:00.0000, -1.227594601426815E+08,  7.770932601728494E+07,  3.352620750654042E+07, -1.745705352102168E+01, -2.291102666663484E+01, -9.761689281711133E+00,
2459991.500000000, A.D. 2023-Feb-16 00:00:00.0000, -1.242490508042172E+08,  7.571777584254310E+07,  3.267766588672374E+07, -1.702352396162438E+01, -2.318856643263592E+01, -9.879995678160876E+00,
2459992.500000000, A.D. 2023-Feb-17 00:00:00.0000, -1.257009563811587E+08,  7.370255025150694E+07,  3.181902642884314E+07, -1.658457980512310E+01, -2.345903275347296E+01, -9.995451241595468E+00,
2459993.500000000, A.D. 2023-Feb-18 00:00:00.0000, -1.271147189201953E+08,  7.166426344091162E+07,  3.095053723885434E+07, -1.614060590681632E+01, -2.372237923043803E+01, -1.010799442391885E+01,
2459994.500000000, A.D. 2023-Feb-19 00:00:00.0000, -1.284899095402272E+08,  6.960353410543163E+07,  3.007245127804900E+07, -1.569173330152397E+01, -2.397852358061705E+01, -1.021759538734252E+01,
2459995.500000000, A.D. 2023-Feb-20 00:00:00.0000, -1.298261103591164E+08,  6.752098862275381E+07,  2.918502342627401E+07, -1.523809568860317E+01, -2.422738139432859E+01, -1.032422474217498E+01,
2459996.500000000, A.D. 2023-Feb-21 00:00:00.0000, -1.311229162133565E+08,  6.541725905968338E+07,  2.828851268925150E+07, -1.477982540303032E+01, -2.446887310676072E+01, -1.042785572555496E+01,
2459997.500000000, A.D. 2023-Feb-22 00:00:00.0000, -1.323799321738554E+08,  6.329298575198779E+07,  2.738317892365402E+07, -1.431705420813301E+01, -2.470291930848089E+01, -1.052845801308232E+01,
2459998.500000000, A.D. 2023-Feb-23 00:00:00.0000, -1.335967751163590E+08,  6.114881523950528E+07,  2.646928498366389E+07, -1.384991806333377E+01, -2.492944633225643E+01, -1.062600398667396E+01,
2459999.500000000, A.D. 2023-Feb-24 00:00:00.0000, -1.347730736928313E+08,  5.898540058687700E+07,  2.554709595657374E+07, -1.337855007767853E+01, -2.514837572170645E+01, -1.072047124729181E+01,
2460000.500000000, A.D. 2023-Feb-25 00:00:00.0000, -1.359084682925371E+08,  5.680340108146458E+07,  2.461687891006260E+07, -1.290308767874530E+01, -2.535964012205448E+01, -1.081183299148808E+01,
2460001.500000000, A.D. 2023-Feb-26 00:00:00.0000, -1.370026107038514E+08,  5.460348214917269E+07,  2.367890336284675E+07, -1.242365995370757E+01, -2.556316840099418E+01, -1.090006410780174E+01,
2460002.500000000, A.D. 2023-Feb-27 00:00:00.0000, -1.380551638488402E+08,  5.238631562320464E+07,  2.273344009427162E+07, -1.194040126111502E+01, -2.575888919429719E+01, -1.098514804036377E+01,
2460003.500000000, A.D. 2023-Feb-28 00:00:00.0000, -1.390658033051932E+08,  5.015257780712892E+07,  2.178076311778985E+07, -1.145345316874652E+01, -2.594674639049761E+01, -1.106705414759574E+01,
